fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2022-01-01,Enero,1,23.2,17.4,2022,2002
2002-01-02,Enero,2,16.8,16.6,2002,1978
1978-01-03,Enero,3,19.6,16,1978,1964
1973-01-04,Enero,4,17.5,17,1973,1966
1999-01-05,Enero,5,21.2,18,1999,1976
1999-01-06,Enero,6,20.6,17,1999,1971
1982-01-07,Enero,7,18.6,16.5,1982,1965
1982-01-08,Enero,8,18.6,16.5,1982,1974
1971-01-09,Enero,9,20,17.6,1971,1998
1998-01-10,Enero,10,21.2,20,1998,1971
1998-01-11,Enero,11,17.6,17,1998,1964
1997-01-12,Enero,12,18.6,18,1997,1976
1997-01-13,Enero,13,18.2,17.4,1997,1975
1964-01-14,Enero,14,18,17.3,1964,2005
1964-01-15,Enero,15,18,17,1964,1968
1983-01-16,Enero,16,16.8,16,1983,1979
1996-01-17,Enero,17,17.4,17,1996,1964
1970-01-18,Enero,18,18,17.5,1970,1968
1968-01-19,Enero,19,18.5,18,1968,1970
1969-01-20,Enero,20,23,19.5,1969,1968
1969-01-21,Enero,21,23,18,1969,1964
1964-01-22,Enero,22,18,17,1964,1969
1969-01-23,Enero,23,18,17.4,1969,2016
2016-01-24,Enero,24,20.7,19,2016,1987
1983-01-25,Enero,25,20.4,19,1983,1987
1983-01-26,Enero,26,20,19.6,1983,1980
2003-01-27,Enero,27,22.5,22,2003,1967
1966-01-28,Enero,28,19.4,19.1,1966,2022
2022-01-29,Enero,29,19,18,2022,1973
2022-01-30,Enero,30,19.1,17,2022,1968
2000-01-31,Enero,31,18,17.8,2000,1965
