fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2000-06-01,Junio,1,38.4,38.3,2000,2010
2019-06-02,Junio,2,37.3,37.2,2019,2001
2015-06-03,Junio,3,37.6,37.3,2015,2019
1980-06-04,Junio,4,38.6,36.5,1980,1994
1980-06-05,Junio,5,39.0,38.6,1980,1994
2005-06-06,Junio,6,39.6,38.3,2005,2006
2006-06-07,Junio,7,39.0,38.1,2006,2015
2006-06-08,Junio,8,40.8,39.1,2006,2016
2016-06-09,Junio,9,40.0,39.4,2016,1964
1981-06-10,Junio,10,39.6,39.3,1981,2017
1981-06-11,Junio,11,41.0,40.8,1981,2022
2022-06-12,Junio,12,42.2,41.4,2022,1981
1981-06-13,Junio,13,43.4,41.6,1981,2009
1981-06-14,Junio,14,43.6,41.2,1981,2014
2017-06-15,Junio,15,41.4,40.9,2017,2022
2017-06-16,Junio,16,44.5,40.0,2017,1981
2017-06-17,Junio,17,43.5,41.0,2017,1981
2017-06-18,Junio,18,43.2,41.2,2017,1965
1965-06-19,Junio,19,44.0,42.3,1965,2017
1965-06-20,Junio,20,44.0,41.5,1965,2017
1965-06-21,Junio,21,43.0,41.0,1965,2005
2005-06-22,Junio,22,41.6,41.0,2005,2006
2001-06-23,Junio,23,41.0,40.1,2001,2020
2017-06-24,Junio,24,42.9,42.6,2017,2012
2023-06-25,Junio,25,42.4,41.8,2023,2017
1965-06-26,Junio,26,45.0,44.1,1965,2012
1965-06-27,Junio,27,43.0,42.3,1965,2023
2015-06-28,Junio,28,43.7,43.0,2015,1965
2015-06-29,Junio,29,42.9,42.0,2015,1968
1994-06-30,Junio,30,42.5,41.1,1994,2004
