fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2023-05-01,Mayo,1,28.6,28.3,2023,2015
2020-05-02,Mayo,2,29.2,26.3,2020,2015
2015-05-03,Mayo,3,28.3,27.1,2015,2014
1965-05-04,Mayo,4,26.4,25.4,1965,1962
2015-05-05,Mayo,5,29.9,29,2015,1964
1953-05-06,Mayo,6,27.9,27.4,1953,2005
2013-05-07,Mayo,7,27.7,27,2013,2022
2015-05-08,Mayo,8,30.7,27.7,2015,2023
1995-05-09,Mayo,9,28.8,28.5,1995,2007
1956-05-10,Mayo,10,29.3,26.6,1956,1965
2007-05-11,Mayo,11,29.7,28,2007,1987
2019-05-12,Mayo,12,28.5,27.4,2019,2012
2003-05-13,Mayo,13,27.7,26.7,2003,1959
1999-05-14,Mayo,14,31,29.1,1999,2015
2016-05-15,Mayo,15,27.5,26.8,2016,2012
2015-05-16,Mayo,16,30.7,30.5,2015,2021
2007-05-17,Mayo,17,29.1,28.4,2007,1961
2007-05-18,Mayo,18,31.1,30,2007,2022
2020-05-19,Mayo,19,30.9,28.2,2020,2016
2022-05-20,Mayo,20,30.4,29.6,2022,1975
1986-05-21,Mayo,21,30.2,29,1986,2022
2022-05-22,Mayo,22,30.7,28.9,2022,2006
2007-05-23,Mayo,23,30,30,2007,2022
2007-05-24,Mayo,24,30.5,30.2,2007,2011
2017-05-25,Mayo,25,29.2,27.9,2017,2007
2015-05-26,Mayo,26,29.4,28.7,2015,2022
1953-05-27,Mayo,27,31.3,31.1,1953,2022
2022-05-28,Mayo,28,33.4,30.1,2022,1953
2000-05-29,Mayo,29,31.7,30.8,2000,1953
1953-05-30,Mayo,30,30.2,29.5,1953,2001
2010-05-31,Mayo,31,32.8,29.5,2010,2001
