fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1979-12-01,Diciembre,1,18.6,17.2,1979,1983
1979-12-02,Diciembre,2,17.8,16.3,1979,1996
1979-12-03,Diciembre,3,17.8,17.2,1979,1953
2015-12-04,Diciembre,4,16.3,16,2015,1985
2015-12-05,Diciembre,5,16.6,16,2015,2018
1954-12-06,Diciembre,6,16.2,15.8,1954,2010
2000-12-07,Diciembre,7,16.5,14.5,2000,1954
1978-12-08,Diciembre,8,14.2,14,1978,1969
1978-12-09,Diciembre,9,16,14.8,1978,2007
1978-12-10,Diciembre,10,16.6,16.1,1978,2010
1994-12-11,Diciembre,11,16.2,15,1994,1971
1994-12-12,Diciembre,12,17.7,14,1994,1978
1994-12-13,Diciembre,13,16.9,16,1994,1981
1981-12-14,Diciembre,14,16.4,14.9,1981,1961
2015-12-15,Diciembre,15,15.3,14.4,2015,1973
1987-12-16,Diciembre,16,16.2,15.5,1987,2015
2015-12-17,Diciembre,17,14.8,14.5,2015,2004
2004-12-18,Diciembre,18,16,14.9,2004,2015
2015-12-19,Diciembre,19,15.4,15.3,2015,1987
1987-12-20,Diciembre,20,15.6,15.3,1987,2015
2019-12-21,Diciembre,21,16,15.4,2019,1984
2008-12-22,Diciembre,22,15.8,14.6,2008,2015
1991-12-23,Diciembre,23,17,14.8,1991,2008
1983-12-24,Diciembre,24,14.6,14.5,1983,1991
1977-12-25,Diciembre,25,16.8,15,1977,2019
1983-12-26,Diciembre,26,17,16.6,1983,1977
1983-12-27,Diciembre,27,14.6,14.5,1983,2016
1983-12-28,Diciembre,28,16.4,14.5,1983,1958
2017-12-29,Diciembre,29,16,14.9,2017,1983
2017-12-30,Diciembre,30,15.5,14.8,2017,2005
1979-12-31,Diciembre,31,15,15,1979,2003
